session_id,turn_number,idioma,texto_clean,nivel_frustracion,intencion,resolved
SESS-560657,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-560657,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-306786,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-306786,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-306786,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-565953,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-565953,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-565953,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-560937,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-560937,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-560937,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-638764,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-638764,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-638764,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-253635,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-253635,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-253635,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-137989,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-137989,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-137989,3,es,esto es un robo,2,problema_pago,0
SESS-767112,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-767112,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-767112,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-579885,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-579885,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-579885,3,es,esto es un robo,2,problema_pago,0
SESS-842346,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-842346,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-842346,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-607579,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-607579,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-607579,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-354478,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-354478,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-354478,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-176058,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-176058,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-176058,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-399833,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-399833,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-399833,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-210892,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-210892,2,es,el codigo no llega,1,error_login,0
SESS-210892,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-244242,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-244242,2,es,el codigo no llega,1,error_login,0
SESS-244242,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-830457,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-830457,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-830457,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-178412,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-178412,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-178412,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-112121,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-112121,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-112121,3,es,esto es un robo,2,problema_pago,0
SESS-242716,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-242716,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-242716,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-150251,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-150251,2,es,el codigo no llega,1,error_login,0
SESS-150251,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-259920,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-259920,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-259920,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-852590,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-852590,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-852590,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-399452,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-399452,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-399452,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-779718,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-779718,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-779718,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-827773,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-827773,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-827773,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-746239,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-746239,2,es,el codigo no llega,1,error_login,0
SESS-746239,3,es,es increible que no pueda acceder,2,error_login,0
SESS-818892,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-818892,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-818892,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-417280,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-417280,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-417280,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-528906,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-528906,2,es,el codigo no llega,1,error_login,0
SESS-528906,3,es,es increible que no pueda acceder,2,error_login,0
SESS-208084,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-208084,2,es,el codigo no llega,1,error_login,0
SESS-208084,3,es,es increible que no pueda acceder,2,error_login,0
SESS-406347,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-406347,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-406347,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-923456,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-923456,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-923456,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-161532,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-161532,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-161532,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-384227,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-384227,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-384227,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-522108,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-522108,2,es,el codigo no llega,1,error_login,0
SESS-522108,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-724442,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-724442,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-724442,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-204311,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-204311,2,es,el codigo no llega,1,error_login,0
SESS-204311,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-473383,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-473383,2,es,el codigo no llega,1,error_login,0
SESS-473383,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-560102,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-560102,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-560102,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-668562,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-668562,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-668562,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-998306,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-998306,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-998306,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-860489,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-860489,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-860489,3,es,esto es un robo,2,problema_pago,0
SESS-382326,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-382326,2,es,el codigo no llega,1,error_login,0
SESS-382326,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-570165,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-570165,2,es,el codigo no llega,1,error_login,0
SESS-570165,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-817649,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-817649,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-817649,3,es,esto es un robo,2,problema_pago,0
SESS-818719,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-818719,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-818719,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-169151,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-169151,2,es,el codigo no llega,1,error_login,0
SESS-169151,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-614963,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-614963,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-614963,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-535591,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-535591,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-535591,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-980381,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-980381,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-980381,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-223148,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-223148,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-223148,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-924487,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-924487,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-924487,3,es,esto es un robo,2,problema_pago,0
SESS-375514,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-375514,2,es,el codigo no llega,1,error_login,0
SESS-375514,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-780175,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-780175,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-780175,3,es,esto es un robo,2,problema_pago,0
SESS-203125,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-203125,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-203125,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-808470,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-808470,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-808470,3,es,esto es un robo,2,problema_pago,0
SESS-191298,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-191298,2,es,el codigo no llega,1,error_login,0
SESS-191298,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-620387,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-620387,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-620387,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-878840,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-878840,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-878840,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-911992,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-911992,2,es,el codigo no llega,1,error_login,0
SESS-911992,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-771938,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-771938,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-771938,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-979622,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-979622,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-979622,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-712616,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-712616,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-712616,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-597206,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-597206,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-597206,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-999149,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-999149,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-999149,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-284776,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-284776,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-284776,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-180770,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-180770,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-180770,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-806486,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-806486,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-806486,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-325308,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-325308,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-325308,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-677074,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-677074,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-677074,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-766765,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-766765,2,es,el codigo no llega,1,error_login,0
SESS-766765,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-242551,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-242551,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-242551,3,es,esto es un robo,2,problema_pago,0
SESS-458155,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-458155,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-458155,3,es,esto es un robo,2,problema_pago,0
SESS-616189,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-616189,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-616189,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-958181,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-958181,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-958181,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-270178,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-270178,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-270178,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-175577,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-175577,2,es,el codigo no llega,1,error_login,0
SESS-175577,3,es,es increible que no pueda acceder,2,error_login,0
SESS-855651,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-855651,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-855651,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-501071,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-501071,2,es,el codigo no llega,1,error_login,0
SESS-501071,3,es,es increible que no pueda acceder,2,error_login,0
SESS-529560,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-529560,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-529560,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-209506,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-209506,2,es,el codigo no llega,1,error_login,0
SESS-209506,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-139224,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-139224,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-139224,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-931974,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-931974,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-931974,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-236481,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-236481,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-236481,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-284227,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-284227,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-284227,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-375094,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-375094,2,es,el codigo no llega,1,error_login,0
SESS-375094,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-648337,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-648337,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-648337,3,es,esto es un robo,2,problema_pago,0
SESS-484834,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-484834,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-484834,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-201515,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-201515,2,es,el codigo no llega,1,error_login,0
SESS-201515,3,es,es increible que no pueda acceder,2,error_login,0
SESS-407223,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-407223,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-407223,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-604778,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-604778,2,es,el codigo no llega,1,error_login,0
SESS-604778,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-618376,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-618376,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-618376,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-798019,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-798019,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-798019,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-124526,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-124526,2,es,el codigo no llega,1,error_login,0
SESS-124526,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-631250,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-631250,2,es,el codigo no llega,1,error_login,0
SESS-631250,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-306902,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-306902,2,es,el codigo no llega,1,error_login,0
SESS-306902,3,es,es increible que no pueda acceder,2,error_login,0
SESS-706790,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-706790,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-706790,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-200693,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-200693,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-200693,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-221617,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-221617,2,es,el codigo no llega,1,error_login,0
SESS-221617,3,es,es increible que no pueda acceder,2,error_login,0
SESS-402876,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-402876,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-402876,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-547697,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-547697,2,es,el codigo no llega,1,error_login,0
SESS-547697,3,es,es increible que no pueda acceder,2,error_login,0
SESS-915648,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-915648,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-915648,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-740855,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-740855,2,es,el codigo no llega,1,error_login,0
SESS-740855,3,es,es increible que no pueda acceder,2,error_login,0
SESS-750928,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-750928,2,es,el codigo no llega,1,error_login,0
SESS-750928,3,es,es increible que no pueda acceder,2,error_login,0
SESS-485586,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-485586,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-485586,3,es,esto es un robo,2,problema_pago,0
SESS-497243,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-497243,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-497243,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-439562,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-439562,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-439562,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-917811,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-917811,2,es,el codigo no llega,1,error_login,0
SESS-917811,3,es,es increible que no pueda acceder,2,error_login,0
SESS-213226,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-213226,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-213226,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-865930,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-865930,2,es,el codigo no llega,1,error_login,0
SESS-865930,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-404413,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-404413,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-404413,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-703354,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-703354,2,es,el codigo no llega,1,error_login,0
SESS-703354,3,es,es increible que no pueda acceder,2,error_login,0
SESS-370838,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-370838,2,es,el codigo no llega,1,error_login,0
SESS-370838,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-191346,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-191346,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-191346,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-676213,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-676213,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-676213,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-654217,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-654217,2,es,el codigo no llega,1,error_login,0
SESS-654217,3,es,es increible que no pueda acceder,2,error_login,0
SESS-382822,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-382822,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-382822,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-889947,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-889947,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-889947,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-341722,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-341722,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-341722,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-109787,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-109787,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-109787,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-952562,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-952562,2,es,el codigo no llega,1,error_login,0
SESS-952562,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-467935,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-467935,2,es,el codigo no llega,1,error_login,0
SESS-467935,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-477712,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-477712,2,es,el codigo no llega,1,error_login,0
SESS-477712,3,es,es increible que no pueda acceder,2,error_login,0
SESS-451080,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-451080,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-451080,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-915097,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-915097,2,es,el codigo no llega,1,error_login,0
SESS-915097,3,es,es increible que no pueda acceder,2,error_login,0
SESS-912745,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-912745,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-912745,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-329857,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-329857,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-329857,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-768112,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-768112,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-768112,3,es,esto es un robo,2,problema_pago,0
SESS-442855,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-442855,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-442855,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-805083,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-805083,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-805083,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-161149,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-161149,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-161149,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-927583,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-927583,2,es,el codigo no llega,1,error_login,0
SESS-927583,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-210659,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-210659,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-210659,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-577080,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-577080,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-577080,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-889646,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-889646,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-889646,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-683492,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-683492,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-683492,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-735888,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-735888,2,es,el codigo no llega,1,error_login,0
SESS-735888,3,es,es increible que no pueda acceder,2,error_login,0
SESS-280935,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-280935,2,es,el codigo no llega,1,error_login,0
SESS-280935,3,es,es increible que no pueda acceder,2,error_login,0
SESS-665125,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-665125,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-665125,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-467429,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-467429,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-467429,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-488327,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-488327,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-488327,3,es,tengo un problema con un cobro,0,problema_pago,1
